Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SACI_RS00005	2337.79907321818	-0.51	0.258430880350594	-1.97737952896913	0.0479987461475837	0.129200260333417
SACI_RS00010	344.011382240724	-0.18	0.245698482287767	-0.749777981829009	0.453388431849829	0.621402355338747
SACI_RS00015	5480.24519330658	0.39	0.140162527726783	2.78885225354296	0.00528951897457625	0.0232365572163218
SACI_RS00020	128.719392751467	-0.17	0.207570198860697	-0.805767297605177	0.420377037499849	0.591081430972932
SACI_RS00025	1096.43551878529	-0.45	0.0947074706357569	-4.77453807195161	1.80120207284558e-06	3.33781377223177e-05
SACI_RS00030	183.063712194577	-0.64	0.206125030671117	-3.12704844072197	0.00176570831993518	0.00992564488633019
SACI_RS11965	239.185042152751	-0.08	0.291153613110918	-0.291285335519565	0.770833101986083	0.86387169529756
SACI_RS00035	401.929582330919	0.43	0.154783663092976	2.76307554044827	0.00572595128067465	0.0247357413041363
SACI_RS00040	464.197942480944	0.14	0.165344752134935	0.829302287701346	0.406933376701536	0.579485866202871
SACI_RS00045	1396.08697900936	-0.44	0.177948950773332	-2.46599224785808	0.0136634291295372	0.0490823984907305
SACI_RS00050	113.974195116508	0.15	0.205021636144117	0.708192866986069	0.478825495157967	0.642980562463497
SACI_RS00055	673.445826787138	-0.43	0.142708243046107	-2.98227183591731	0.00286117827150432	0.0145330548497772
SACI_RS00060	207.265129736488	-3.80	0.290904594325285	-13.0737734962601	4.65003613474625e-39	1.24946470940632e-35
SACI_RS00065	202.322776228806	-0.33	0.177293931423166	-1.88948886394353	0.0588263535593067	0.149825982951523
SACI_RS00070	491.56992351645	0.62	0.158390855581726	3.9259695900519	8.63810691842235e-05	0.000817274411612706
SACI_RS00075	165.230870137534	0.59	0.17450924857026	3.38708261849162	0.000706401116272515	0.00460703834811711
SACI_RS00080	269.289853506432	-0.10	0.167982564256772	-0.596295847831271	0.550977604403409	0.707684905847018
SACI_RS00085	865.384897617083	-0.37	0.136468017638285	-2.73465608025127	0.00624454826096998	0.0262995316257466
SACI_RS00090	717.708217844961	-0.17	0.124488438624585	-1.33741862100401	0.181086029552499	0.335339876917688
SACI_RS00095	467.835314821487	0.25	0.137382408333357	1.80793296013423	0.0706169351549439	0.169872609455089
SACI_RS00100	83.1354760963448	-0.34	0.231385153743319	-1.45104871249101	0.14676629635775	0.287854772491441
nadA	1136.5246668017	1.86	0.25629616885272	7.27667479046984	3.42148721408826e-13	2.87298004507974e-11
SACI_RS00110	1231.35053490159	0.16	0.119900222891847	1.2983778242674	0.194157535515162	0.353216857094949
SACI_RS00115	1182.11638426997	-0.12	0.10256927446989	-1.14057257644095	0.254047834708944	0.426108946231544
SACI_RS00120	122.341166899158	0.37	0.202353380805444	1.83524453385646	0.0664694653237288	0.1630538827043
SACI_RS00125	869.399603455567	0.25	0.111999331373767	2.2663213962594	0.0234317123284156	0.0744219988492349
SACI_RS00130	221.81949181405	0.27	0.195831392793217	1.37017052031273	0.17063367834426	0.321454170730896
SACI_RS00135	4582.61266660818	0.68	0.0937409259559831	7.22113825239124	5.15542061267403e-13	4.07429858419268e-11
SACI_RS00140	599.459266458724	0.62	0.171065702190753	3.59694658597544	0.000321974567675552	0.00247184475241203
SACI_RS11510	726.022180357939	-0.04	0.123526361665374	-0.308274547664426	0.757873431592301	0.854197110188134
SACI_RS00145	190.239757754879	-0.04	0.165673141657715	-0.251263032140698	0.80161075456704	0.88043184430031
SACI_RS11515	80.1947353796453	0.09	0.271946966434763	0.339437636814926	0.734280069670913	0.839936375992228
SACI_RS00150	90.2127728767832	-0.28	0.255177966301937	-1.09895466026537	0.271787842844205	0.446117247234196
SACI_RS00155	1613.11832502153	-0.22	0.115587596005895	-1.88455655728489	0.0594897321989386	0.151162799798129
SACI_RS00160	229.213297273159	-0.02	0.195754014398478	-0.08885672275229	0.929195777686758	0.961432965970473
SACI_RS00165	886.90258113639	0.49	0.10890964737883	4.51633262372527	6.29198062903927e-06	9.49806289338681e-05
SACI_RS00170	97.5352478470398	-0.14	0.237511768695613	-0.569783634555454	0.568824456706628	0.721425562625455
SACI_RS00175	386.949530542852	-0.35	0.171209380107496	-2.05711253106689	0.0396754026059824	0.111514442261794
trxA	674.908762062945	0.48	0.166503904675412	2.90197058036311	0.00370823363429288	0.0177611832002584
SACI_RS00185	145.853946688177	0.22	0.203393692585278	1.08813315098982	0.276536330690666	0.450025039419537
SACI_RS00190	311.83517747119	0.13	0.16055081490585	0.818102438388888	0.413298696661952	0.584799156361593
SACI_RS00195	1593.58679900004	0.35	0.192430057350243	1.82928882686388	0.0673563515751407	0.164349882140025
SACI_RS00200	423.603348197907	-0.50	0.160155483977705	-3.10309907314404	0.00191505518910009	0.0105662285279506
