Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SACI_RS00005	468.168689227569	0.68	0.393352325650504	1.73541303896398	0.082667672205902	0.184099025385466
SACI_RS00010	63.3223552647603	-0.32	0.42289025300988	-0.757259953721673	0.448894137809812	0.605128415225802
SACI_RS00015	12453.5485697674	1.00	0.24492125511716	4.09624232233839	4.19910395267073e-05	0.000394973736981588
SACI_RS00020	249.48994087617	0.96	0.22820352002755	4.20769936081702	2.57983774225019e-05	0.000261398265354468
SACI_RS00025	1260.55686285285	0.89	0.159733856725997	5.59199246390397	2.24478565781822e-08	5.42686778328686e-07
SACI_RS00030	329.223358222713	0.75	0.569679947985068	1.31723840182584	0.187758725450226	0.333202219794477
SACI_RS11965	179.735149618192	1.24	0.331114610004509	3.75580277301513	0.000172786728867563	0.0013010935102705
SACI_RS00035	404.718125314663	-0.09	0.156138315902756	-0.593061920027274	0.553139713794367	0.695853293956825
SACI_RS00040	430.987299495675	-0.12	0.169687658773413	-0.678919503270473	0.497188867375595	0.649101145659469
SACI_RS00045	1230.53942180845	0.47	0.164897383111811	2.85790450946289	0.0042644870296566	0.0181933842937053
SACI_RS00050	88.2839744226457	0.37	0.251597600490605	1.47169581757634	0.141103037539043	0.267700386118473
SACI_RS00055	668.466191331748	0.32	0.228471124747079	1.40969973675008	0.15862836251041	0.293212452769074
SACI_RS00060	277.042067235515	-0.35	0.191666903469069	-1.84125595358971	0.0655840591628794	0.155937427070624
SACI_RS00065	173.870015165131	0.64	0.267493416923664	2.40425835923408	0.016205315825242	0.0516321970108287
SACI_RS00070	326.00465998238	-0.77	0.249342365530946	-3.10111319803248	0.00192794573007044	0.00935460991562347
SACI_RS00075	182.955004898837	-0.76	0.216925800277728	-3.48094991091783	0.00049963891764413	0.00306001079339382
SACI_RS00080	209.403119005928	-0.11	0.335482394245772	-0.329759323199161	0.741581825055288	0.840723780276583
SACI_RS00085	753.547115173251	0.38	0.24234816232463	1.5800450006149	0.11409656126903	0.232846351921896
SACI_RS00090	347.318778690993	0.31	0.174585223042588	1.75784676497501	0.0787735858113554	0.177919122993822
SACI_RS00095	457.949905534195	-0.76	0.185398002253166	-4.11227048655204	3.91786889220061e-05	0.000373620991934425
SACI_RS00100	28.2622806828564	-0.07	0.367982569164689	-0.186914718167742	0.851727499142438	0.914793837738331
nadA	1170.45746617164	0.49	0.628984366432469	0.782681237110437	0.433814323073645	0.591625121681605
SACI_RS00110	2356.54284277549	0.04	0.142821070428323	0.294805841671832	0.768142203656666	0.859337920792377
SACI_RS00115	1842.42052521868	0.10	0.165581407103191	0.62598032331259	0.531327847573269	0.677300989856951
SACI_RS00120	188.842554361665	0.26	0.159546422690653	1.6511025791646	0.0987176307688867	0.210089413435561
SACI_RS00125	624.543179442781	0.05	0.121620763696491	0.432531781230946	0.665354958750083	0.7883569502645
SACI_RS00130	156.476268058044	-0.25	0.244995549890298	-1.03508764432066	0.300627982248497	0.456637675529671
SACI_RS00135	1447.84633780519	-0.93	0.235259510352943	-3.94049739632582	8.1312833298198e-05	0.00069482642960878
SACI_RS00140	324.111819277727	-0.02	0.237195549922675	-0.0676460599105406	0.946067388841196	0.971808320404896
