Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SACI_RS00005	468.168689227569	-0.46	0.394056795989524	-1.16139011956706	0.245483285229276	0.448059749831086
SACI_RS00010	63.3223552647603	-1.09	0.424020326833239	-2.57488294179606	0.0100274016759281	0.0560303058558441
SACI_RS00015	12453.5485697674	-0.08	0.244964387675759	-0.32091010545552	0.748278515602846	0.866561467043955
SACI_RS00020	249.48994087617	-0.09	0.229924746645205	-0.377621053474031	0.705712122380512	0.843016637517836
SACI_RS00025	1260.55686285285	-0.11	0.160194080782481	-0.687084454038647	0.492029510110242	0.689656422600394
SACI_RS00030	329.223358222713	2.18	0.566639420850093	3.85221942513619	0.00011705206077627	0.00310991093564003
SACI_RS11965	179.735149618192	1.31	0.328417370187067	4.00329763571987	6.24656343676275e-05	0.00207136089884334
SACI_RS00035	404.718125314663	0.43	0.151081138809407	2.84594967810858	0.00442791916420379	0.0327024290735978
SACI_RS00040	430.987299495675	0.51	0.165140003242382	3.07484438311982	0.00210612413220637	0.020858935508165
SACI_RS00045	1230.53942180845	0.47	0.164083726004632	2.85225751583562	0.00434099178774906	0.0325163107546663
SACI_RS00050	88.2839744226457	0.33	0.24478160568262	1.35547372805041	0.17526667344082	0.361895854073914
SACI_RS00055	668.466191331748	0.73	0.226908185019916	3.21442523858559	0.00130705946692782	0.0152862903241783
SACI_RS00060	277.042067235515	-0.16	0.187170681006528	-0.840189853466186	0.400801946520702	0.607160142529578
SACI_RS00065	173.870015165131	0.81	0.263582209362371	3.08282973674472	0.00205042432415723	0.0206599439089525
SACI_RS00070	326.00465998238	-0.59	0.246365719101538	-2.41162754208318	0.015881496092314	0.0756374804546093
SACI_RS00075	182.955004898837	-0.26	0.208252216290075	-1.25739911645091	0.20860914901905	0.403455804008452
SACI_RS00080	209.403119005928	0.55	0.330054284884961	1.66368174136056	0.0961760469699513	0.24579394952802
SACI_RS00085	753.547115173251	0.42	0.241373759272083	1.75375939835713	0.0794717428417717	0.21610885886962
SACI_RS00090	347.318778690993	0.21	0.172216165444285	1.24657228602374	0.212554368835693	0.408437806782311
SACI_RS00095	457.949905534195	-0.38	0.182448226230999	-2.05559471704232	0.0398215974500915	0.137860638998414
SACI_RS00100	28.2622806828564	-0.01	0.350261107218243	-0.040977964535439	0.967313462857156	0.982349423419703
nadA	1170.45746617164	0.91	0.628576267310387	1.44485596128845	0.148498348408005	0.325063394968727
SACI_RS00110	2356.54284277549	0.19	0.142142698715712	1.33843825651499	0.180753614971382	0.367566010332866
SACI_RS00115	1842.42052521868	0.47	0.164735624388001	2.83767667853787	0.00454431889040973	0.0331774341913008
SACI_RS00120	188.842554361665	0.60	0.151567194974682	3.95608217014568	7.61889640914112e-05	0.00245733519626476
SACI_RS00125	624.543179442781	0.50	0.117929026768699	4.20551599469599	2.60487164783418e-05	0.00105352586645738
SACI_RS00130	156.476268058044	0.14	0.236313194932933	0.579092033515886	0.562527075141361	0.744194697539039
SACI_RS00135	1447.84633780519	-0.23	0.234233602926733	-0.982115438315473	0.326042980581661	0.532536868283379
SACI_RS00140	324.111819277727	0.91	0.232548576705063	3.90682716960954	9.35159926992717e-05	0.00277068313253191
SACI_RS11510	396.735650168459	0.22	0.131960656170696	1.70021396925327	0.0890906856147091	0.232585109576105
SACI_RS00145	74.4654673375098	0.56	0.292227833854977	1.91360295924027	0.0556709066616219	0.16866762208539
SACI_RS11515	24.3957235630814	0.24	0.344185884943882	0.701452219135861	0.48302084330141	0.68227960896851
SACI_RS00150	113.628896073786	0.72	0.23118651861068	3.10307854573326	0.00191518802904087	0.0196770124919199
SACI_RS00155	482.191973746233	0.45	0.18404635868414	2.4231465532795	0.0153867179552022	0.0742525707383619
SACI_RS00160	394.823725028823	0.14	0.189240169096707	0.726365400419119	0.467614796148665	0.667787821005268
SACI_RS00165	1996.93749791646	-0.64	0.237109923372263	-2.68509445295382	0.00725093117092822	0.0455245453160392
SACI_RS00170	193.427530109173	-1.21	0.326390100513184	-3.69614360856235	0.000218899182055462	0.00466556933988609
SACI_RS00175	791.660557960512	0.84	0.244221621922918	3.44711517248928	0.000566606980111151	0.00880313771538545
trxA	502.905292192285	0.19	0.19459788625424	0.973942677564056	0.330085001815935	0.536730430521381
SACI_RS00185	234.530873881454	-0.46	0.249966525931542	-1.83313004712753	0.0667832336691409	0.19162576507767
SACI_RS00190	290.718340944265	0.17	0.180407999167556	0.918166612469141	0.358531645242282	0.566009065723255
SACI_RS00195	864.550251648356	2.52	0.594914551225195	4.23687254062955	2.26654713667863e-05	0.000962527017376193
SACI_RS00200	592.933613865219	-0.48	0.139159721417887	-3.46260623424159	0.000534970679097686	0.00857298924742707
SACI_RS00205	7579.06796187985	0.00	0.270631377278006	0.0148568095824264	0.988146417076267	0.99411826933554
SACI_RS00210	87.8251490264537	1.58	0.414108812854937	3.8223008724352	0.000132212233682091	0.00318864717385371
SACI_RS00215	1350.13262341919	0.04	0.150757355272936	0.239874759276743	0.810427348833785	0.90410196358515
SACI_RS00220	525.298202611742	1.17	0.411453923580968	2.84415354039641	0.00445295840420553	0.0327923063986002
SACI_RS00225	618.162315092113	0.17	0.289021798199093	0.595560047879918	0.551469173174112	0.735677200653214
SACI_RS00230	781.888922493656	0.04	0.337729394388932	0.124733060889634	0.900734882983058	0.95039390782249
SACI_RS00235	1055.19191058408	0.02	0.249577675746782	0.0869117422071956	0.930741665909006	0.96404955125599
SACI_RS00240	2512.84152803854	-0.13	0.222596951053498	-0.575967493210678	0.564637153814205	0.745106628861846
SACI_RS00245	14535.7821158324	0.33	0.342383992956585	0.957731610870172	0.338198112495745	0.543284592752091
SACI_RS00250	444.979553536834	0.40	0.255267316156655	1.5556837124445	0.119783321495693	0.286043020778844
SACI_RS00255	430.030559071992	0.19	0.18696546436887	1.02377817259267	0.305940062341439	0.513866367070524
SACI_RS00260	2481.00530469041	-0.55	0.275957171495997	-2.00605763992698	0.0448500986354238	0.147653013400988
SACI_RS00265	2215.09995332082	0.09	0.199974422859653	0.449592734133275	0.653004128130595	0.810055753883523
SACI_RS00270	276.239147290746	1.07	0.222943372679678	4.80240299489711	1.56772773369279e-06	0.000199728513272461
meaB	242.200639330816	0.36	0.228902878809079	1.57669570077248	0.114865560110618	0.276756101835346
SACI_RS00280	147.666801787706	0.14	0.215737295078631	0.665948196384916	0.505444212801569	0.700969510616118
SACI_RS00285	0.706279620530141	0.58	3.43085320278312	0.169689471821818	0.865254354260519	NA
SACI_RS00290	5400.52019572297	-0.09	0.401884401195521	-0.228849679735641	0.818985752385705	0.908374241884859
SACI_RS00295	70.9394564349019	-0.51	0.3402243547435	-1.50141654555854	0.133247857069755	0.304828832699677
SACI_RS00300	32.9742636724021	0.39	0.58511835204331	0.672064310187673	0.501542756094086	0.697941530599525
lysS	4808.55322268031	0.05	0.266096155479143	0.206501605307193	0.836399110911534	0.913478326019112
SACI_RS00310	1049.61668450472	0.37	0.154054131026162	2.40247610010564	0.0162844986385048	0.0772679749178962
SACI_RS00315	144.779512340932	0.73	0.182021056893593	4.00280432810345	6.25960711188923e-05	0.00207136089884334
SACI_RS00320	134.819757065132	0.12	0.207701542983704	0.55854522263361	0.576472133043674	0.752099843827589
