Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SACI_RS00005	78.7521069436993	0.07	0.536821351229464	0.127631180166579	0.898440854716434	0.924793245840303
SACI_RS00010	24.5470341547452	-1.49	0.732554942164267	-2.03530646697515	0.041820045875937	0.0798141304281351
SACI_RS00015	327.483585325699	2.48	0.415416428184312	5.96248541939997	2.48429825806257e-09	1.60261593510311e-08
SACI_RS00020	7.86342897854788	0.83	1.42377444633556	0.584374877213145	0.558968125334586	0.661512637536255
SACI_RS00025	58.0190024217368	2.59	0.661197504784551	3.91032668853005	9.21713747581447e-05	0.00033051097869678
SACI_RS00030	30.8147218253698	3.38	0.967361794563486	3.49131697285305	0.000480645654548456	0.0015060230509185
SACI_RS11965	56.2221369261346	6.30	1.42144339528992	4.4308857495353	9.38468046381772e-06	3.84742663251842e-05
SACI_RS00035	109.526007993688	3.65	0.614151154393356	5.94342668333316	2.79124625313221e-09	1.78314566462232e-08
SACI_RS00040	41.6452818036395	1.17	0.647184008992354	1.81226945103421	0.0699445724089315	0.12240300171563
SACI_RS00045	202.141020923645	2.38	0.44568176240625	5.34789609406076	8.8982521934235e-08	4.98302122831716e-07
SACI_RS00050	1.4682861637686	0.49	2.70335198254338	0.182900657954909	0.854875966632507	0.897218594199104
SACI_RS00055	218.080049230334	4.84	0.619112031776046	7.82202846804849	5.19788498313424e-15	6.10751485518273e-14
SACI_RS00060	16.0357773719521	0.05	0.893293787523219	0.0596262109344954	0.952453342197515	0.96380515058203
SACI_RS00065	21.6660529610054	2.48	0.968863410251482	2.55791425731863	0.0105302052656863	0.0238281153836362
SACI_RS00070	143.349951673724	3.54	0.561062755290644	6.31076006895899	2.77668382431425e-10	1.99678465180194e-09
SACI_RS00075	178.670732387691	3.62	0.575200673598168	6.30195027622865	2.93923470782636e-10	2.10262888043561e-09
SACI_RS00080	17.1924785847138	0.56	0.9070455024051	0.619435146712373	0.535629733328832	0.641682957724846
SACI_RS00085	17.932905540191	0.14	0.881606630772309	0.157237089927298	0.875057998310967	0.908658753268794
SACI_RS00090	4.49169711273398	-2.07	1.54033361930363	-1.34380141029845	0.179012613344628	0.266795695539673
SACI_RS00095	8.95417194798659	-3.63	1.22930996641917	-2.95505251165373	0.00312615836804962	0.008122456885199
SACI_RS00100	3.12594407822975	-6.61	2.38468755362933	-2.7699389359356	0.00560668029146796	0.0137913855393866
nadA	2.44138030814295	0.26	2.17260618399401	0.118981266237283	0.905290197717363	0.929299454131085
SACI_RS00110	23.4391453174744	0.09	0.773745070817823	0.122413528155109	0.902571525167869	0.927231949352783
SACI_RS00115	105.455854010896	1.54	0.484982481936809	3.18196638174073	0.00146278796836191	0.00410957629656237
SACI_RS00120	6.20343909349406	-0.61	1.44455661867894	-0.42098397829549	0.673766781241886	0.755620123481223
SACI_RS00125	33.2578084917834	-3.22	0.688849286215675	-4.67609949398974	2.92382792093095e-06	1.30211761216417e-05
SACI_RS00130	3.19649728835003	-5.19	2.27270021490115	-2.28421821421834	0.0223587096340483	0.0460110428122089
SACI_RS00135	138.014292330975	-1.66	0.428802731798602	-3.8601133078206	0.000113334459913957	0.000399860989937713
SACI_RS00140	69.7014097752024	2.87	0.64598241614803	4.43970680775969	9.00815147338433e-06	3.69882288267512e-05
SACI_RS11510	9.76674915412285	0.11	1.10968816970642	0.0983957874797242	0.921618019553962	0.940193266459701
