Gene	0	3	9	60	Half_Life
SACI_RS03700	602.5974026	699.1341991	469.4805195	191.991342	34.55498018
SACI_RS03705	211.1111111	275.5555556	206.6666667	77.77777778	36.27663625
fen	126.5060241	263.0522088	187.751004	74.29718876	44.98529317
SACI_RS03745	104.8689139	114.2322097	76.77902622	44.94382022	48.71498292
SACI_RS03750	85.60193587	181.7906836	138.5359952	56.86630369	50.57860273
dcd	268.7861272	200.3853565	121.3872832	71.29094412	37.55927038
SACI_RS03820	552.8052805	736.3861386	451.320132	124.1749175	25.45279088
SACI_RS03825	164.7727273	187.5	75.75757576	62.5	46.53411061
SACI_RS03845	503.3112583	534.2163355	320.0883002	113.6865342	27.97999562
SACI_RS03855	64.39393939	94.6969697	63.13131313	29.04040404	42.49122837
glmM	175.4578755	138.0952381	58.60805861	28.57142857	26.43649218
SACI_RS03890	644.3298969	780.0687285	367.6975945	187.2852234	33.37928414
SACI_RS03905	97.48427673	163.5220126	94.33962264	42.45283019	39.15675927
SACI_RS03910	189.2430279	217.1314741	149.4023904	69.72111554	39.62943182
SACI_RS03920	121.969697	194.6969697	165.1515152	48.48484848	34.22222931
ribH	104.0339703	141.1889597	95.54140127	47.77070064	45.45898057
ribC	60.50955414	77.49469214	33.97027601	22.29299363	41.0198017
SACI_RS03935	184.7662142	219.4570136	131.2217195	71.64404223	42.2332692
SACI_RS03945	306.5359477	256.2091503	111.7647059	60.78431373	29.53417272
SACI_RS03960	143.0769231	145.1282051	104.1025641	45.64102564	36.59919407
SACI_RS03965	188.2352941	253.4313725	181.8627451	64.21568627	33.64564267
SACI_RS03970	208.8744589	189.3939394	98.48484848	70.34632035	44.28159196
SACI_RS03985	273.381295	446.4428457	306.1550759	114.7082334	36.99739317
SACI_RS04010	188.0032206	225.8454106	192.8341385	62.39935588	33.6583017
SACI_RS04015	218.8057041	251.3368984	196.5240642	66.17647059	32.32252024
SACI_RS04025	232.1029083	368.5682327	232.1029083	109.0604027	42.92455742
SACI_RS04030	690.9090909	507.5757576	319.6969697	133.3333333	28.84127321
SACI_RS04055	385.4166667	445.3125	339.5833333	170.3125	46.97068313
SACI_RS11595	36.76470588	61.2745098	78.43137255	14.70588235	31.32956365
SACI_RS04085	235.2941176	243.697479	180.6722689	71.42857143	34.4138343
SACI_RS04090	407.8947368	417.2932331	274.4360902	105.2631579	30.92077476
SACI_RS04115	155.3884712	203.0075188	181.7042607	91.47869674	59.9701893
SACI_RS04120	253.3875339	262.8726287	161.2466125	89.43089431	41.25338625
glyS	115.6521739	163.1884058	108.115942	43.47826087	36.35194316
speB	112.2166943	102.2664456	66.33499171	25.15201769	29.27315673
yciH	525	891.6666667	536.6666667	211.6666667	35.8436003
SACI_RS04155	26.21722846	25.74906367	10.76779026	9.36329588	47.45869783
SACI_RS04160	54.39814815	39.93055556	16.78240741	15.0462963	42.81588526
SACI_RS11610	32.73809524	47.61904762	38.69047619	17.85714286	50.93042529
SACI_RS04220	83.90022676	100.3401361	44.7845805	36.84807256	52.52439341
SACI_RS04225	133.4175084	199.4949495	116.1616162	50.92592593	36.68082062
SACI_RS04260	61.11111111	44.44444444	26.38888889	16.66666667	39.28925396
SACI_RS04300	179.0033866	253.0237059	196.4199323	70.87566522	36.92557781
SACI_RS04305	49.81884058	62.5	38.94927536	18.11594203	37.99532929
SACI_RS04330	105.4033486	204.718417	152.9680365	60.50228311	45.30857908
SACI_RS04335	157.4642127	233.1288344	163.0879346	66.46216769	39.10948435
SACI_RS04375	317.9122183	320.2846975	204.0332147	114.4721234	42.52595911
SACI_RS04380	465.4832347	613.4122288	383.6291913	216.9625247	48.15480447
trxB	175.4115226	222.2222222	117.2839506	73.04526749	45.19091773
SACI_RS04450	23.52551359	30.81510934	21.53744201	10.93439364	46.8313637
SACI_RS04500	742.9378531	1067.79661	477.4011299	200.5649718	29.39128582
SACI_RS04520	37.4832664	42.83801874	31.45917001	10.04016064	29.76342802
SACI_RS04535	20.66666667	25.33333333	23.33333333	10	47.91009863
SACI_RS04540	48.12206573	45.77464789	51.64319249	21.12676056	48.15447679
ppa	290.2298851	237.5478927	138.8888889	96.74329502	45.45767342
SACI_RS04590	149.0610329	186.6197183	91.54929577	63.38028169	47.54441859
SACI_RS04595	76.22432859	84.12322275	45.02369668	32.38546603	50.75937971
SACI_RS04605	114.6788991	194.1896024	81.03975535	24.4648318	23.82082659
SACI_RS04610	81.34920635	172.6190476	139.5502646	41.00529101	36.94587056
SACI_RS04630	257.9143389	264.4320298	108.9385475	55.86592179	29.18179682
SACI_RS04635	336.5079365	317.4603175	204.7619048	88.88888889	32.81585103
SACI_RS04665	690.6702899	987.3188406	697.0108696	308.423913	42.22154762
SACI_RS11825	1115.120275	1595.074456	1331.042383	548.6827033	45.15523821
SACI_RS11830	949.1614256	1629.454927	1371.069182	591.1949686	53.01507974
SACI_RS04695	27.14646465	34.72222222	18.93939394	13.25757576	54.31300024
SACI_RS04705	37.4921235	48.51921865	25.20478891	15.75299307	45.20058974
SACI_RS04710	642.0161884	659.3083149	399.1905813	155.6291391	29.82276022
SACI_RS04720	112.5541126	170.995671	80.08658009	45.45454545	40.18641212
SACI_RS04730	146.7065868	133.7325349	80.83832335	46.90618762	40.33606084
SACI_RS04735	142.1421421	205.2052052	133.1331331	58.05805806	39.0220114
SACI_RS04740	132.6754386	173.245614	100.877193	38.37719298	30.93885851
SACI_RS04745	244.9275362	285.5072464	200.7246377	120.2898551	54.63429531
SACI_RS04755	96.03469641	122.0570012	127.0136307	48.32713755	47.47226613
SACI_RS04765	181.9645733	164.2512077	84.5410628	27.37520129	23.33233914
SACI_RS04830	212.962963	134.2592593	66.35802469	40.12345679	31.49357395
SACI_RS04845	138.651472	132.0037987	86.89458689	61.25356125	56.50129273
SACI_RS04855	44.01154401	43.65079365	27.05627706	17.31601732	47.85400205
SACI_RS04860	131.7460317	180.5555556	142.8571429	53.96825397	38.64419921
SACI_RS04870	75.75757576	98.48484848	57.91788856	22.971652	32.13606698
SACI_RS04875	251.8518519	220.3703704	124.691358	88.88888889	46.86085751
SACI_RS04885	41.42011834	40.43392505	30.57199211	10.84812623	31.20574929
SACI_RS04900	60	76.66666667	54.44444444	26.66666667	45.01708834
SACI_RS04905	83.33333333	66.3377193	37.82894737	26.31578947	43.80288135
SACI_RS04910	102.7131783	116.6666667	79.06976744	23.25581395	26.7893135
SACI_RS04940	258.3333333	398.015873	369.8412698	161.1111111	56.16764586
SACI_RS04945	260.1177336	401.3980868	309.7866078	143.8557763	50.3493619
SACI_RS04950	377.701934	508.5324232	441.410694	216.7235495	56.83934928
SACI_RS04955	426.1363636	533.1439394	393.4659091	233.4280303	59.43008338
SACI_RS04960	8054.53149	11473.88633	10646.12135	4818.932412	56.45563353
SACI_RS04980	20.38043478	40.76086957	28.98550725	13.13405797	51.82272429
SACI_RS04985	41.94018964	40.48140044	21.51714077	15.31728665	46.39398705
SACI_RS04990	83.33333333	67.56756757	31.90690691	17.64264264	31.06304566
SACI_RS05035	46.71488849	50.93429777	40.68716094	21.09704641	49.62184125
crn1	100.5586592	97.76536313	62.38361266	25.1396648	31.01390381
SACI_RS05085	122.1804511	180.4511278	129.0726817	58.89724311	44.85952422
SACI_RS05095	42.8802589	91.42394822	55.82524272	22.65372168	40.941927
SACI_RS05105	130.8539945	172.1763085	101.4692378	56.01469238	44.29389323
SACI_RS05110	83.33333333	71.91780822	28.53881279	26.25570776	45.27133488
SACI_RS05115	139.3034826	85.82089552	57.8358209	47.88557214	55.92458352
SACI_RS05135	372.3723724	322.8228228	205.7057057	106.6066066	36.83567911
SACI_RS05140	255.0724638	295.6521739	227.5362319	108.6956522	44.83368472
SACI_RS05150	259.4458438	292.611251	175.0629723	56.67506297	26.69776297
SACI_RS05155	269.4063927	378.0821918	255.7077626	95.43378995	34.42670053
SACI_RS05185	52.17831814	48.12563323	35.96757852	21.27659574	50.10964265
SACI_RS05280	176.916221	217.4688057	166.6666667	94.4741533	57.40406357
SACI_RS05285	210.8433735	287.6506024	244.9799197	119.9799197	55.89211273
SACI_RS05310	250.8417508	295.03367	218.8552189	133.4175084	59.85723684
SACI_RS05340	106.741573	133.8951311	79.58801498	40.26217228	39.78628481
SACI_RS05345	169.1919192	213.3838384	155.7239057	67.34006734	40.05487038
SACI_RS05350	209.417596	245.0433705	172.8624535	78.37670384	39.59629654
SACI_RS05355	221.9451372	265.1704073	159.6009975	63.17539485	31.62256953
SACI_RS05365	856.39413	1062.893082	785.115304	386.7924528	46.29803969
SACI_RS05375	956.7409766	1109.872611	734.3418259	218.1528662	26.79202324
SACI_RS05410	102.5641026	140.2714932	102.0613374	56.56108597	55.96767745
SACI_RS05420	27.42993441	27.13178295	17.5909362	7.453786524	32.8202092
SACI_RS05475	156.6951567	136.039886	71.93732194	41.66666667	35.68102112
SACI_RS05525	527.866242	674.3630573	481.4225053	92.88747346	21.88652563
SACI_RS05540	582.7505828	921.9114219	815.2680653	249.4172494	36.43439985
SACI_RS05545	803.3898305	1171.751412	883.0508475	253.6723164	30.20949182
SACI_RS05550	5463.270963	6798.336798	5243.936244	1479.90298	28.72630882
SACI_RS05635	80.89260809	101.1157601	67.64295676	23.70990237	31.14427075
SACI_RS05690	163.4036145	181.4759036	90.86345382	66.76706827	48.97530784
SACI_RS05715	214.1148325	256.3795853	179.0271132	84.52950558	41.35385077
SACI_RS05725	71.42857143	115.5202822	83.77425044	42.32804233	54.18873915
SACI_RS05730	350.7462687	502.4875622	274.4610282	175.787728	51.53664152
SACI_RS05735	436.1111111	557.0987654	310.4938272	121.6049383	30.58560111
SACI_RS05765	1793.075684	1376.006441	1080.515298	433.1723027	32.45217378
SACI_RS05770	1178.47769	1321.52231	873.5783027	469.816273	44.07569348
acnA	646.4468002	836.2779741	640.9501374	138.0054967	24.17480099
SACI_RS05810	332.03125	195.3125	110.6770833	46.875	25.77566264
SACI_RS05830	743.2795699	1060.483871	678.7634409	401.8817204	54.69268454
SACI_RS05855	328.9085546	387.1681416	219.7640118	67.10914454	25.30549884
SACI_RS05860	197.4206349	149.8015873	90.27777778	36.70634921	27.89935848
SACI_RS05870	42.19793564	54.94839101	27.62598664	12.75045537	32.91561049
SACI_RS05875	31.25	37.76041667	26.04166667	13.02083333	43.7057409
