Gene	asRNA	Correlation	Correlation_pvalue	Num_experiments
SACI_RS04435	asRNA_412	0.10064060018961314	0.5651301610683743	35
SACI_RS04440	asRNA_413	-0.1702641370271747	0.3281343505888427	35
SACI_RS04450	asRNA_416	-0.04408704621420801	0.8014489956373643	35
SACI_RS04450	asRNA_417	0.4228061129828328	0.011392024660765249	35
SACI_RS04465	asRNA_418	-0.077295906780687	0.6589649985258034	35
SACI_RS04475	asRNA_419	0.5310482597619306	0.0010298151258801742	35
SACI_RS04480	asRNA_419	0.090775494524763	0.604036768220037	35
SACI_RS04485	asRNA_420	0.39629941175241257	0.01843277107113192	35
SACI_RS04490	asRNA_421	0.005505850516304532	0.9749582991353203	35
SACI_RS04495	asRNA_422	-0.019401079896646398	0.9119175675934399	35
SACI_RS04515	asRNA_423	-0.015589704844832429	0.9291727780666357	35
SACI_RS04520	asRNA_424	-0.16991184438395293	0.3291510553108965	35
SACI_RS04565	asRNA_427	-0.45629032151868326	0.00586861174043048	35
SACI_RS04600	asRNA_428	-0.12812922430341542	0.46323826104973087	35
SACI_RS04605	asRNA_428	-0.06594452449580476	0.7066384137382782	35
SACI_RS04610	asRNA_429	-0.3722475418267407	0.027659262047961194	35
SACI_RS04610	asRNA_430	-0.2995631002941017	0.08041606501194226	35
SACI_RS04625	asRNA_431	-0.0473189318585357	0.7872164512907023	35
SACI_RS04625	asRNA_432	-0.30018767193788964	0.07975661077167555	35
SACI_RS04640	asRNA_433	-0.24251702370504105	0.16040809898123032	35
SACI_RS04645	asRNA_433	0.09695047071684496	0.5795485567891577	35
SACI_RS04645	asRNA_434	0.07261653263122958	0.6784705109736551	35
SACI_RS04655	asRNA_435	-0.3587829425518128	0.034298728977005165	35
SACI_RS04665	asRNA_436	0.3116217189553182	0.0684093035685915	35
SACI_RS04670	asRNA_437	-0.5353828746198593	0.0009193649496734943	35
SACI_RS04690	asRNA_439	-0.21076583895107703	0.22423938087212766	35
SACI_RS04690	asRNA_440	-0.03980786524394167	0.8203900039169284	35
SACI_RS04695	asRNA_441	0.43223035134053434	0.07323679598956816	18
SACI_RS04705	asRNA_442	-0.2978183424202098	0.08228065583329117	35
SACI_RS04710	asRNA_443	-0.682192923267806	6.380335694278387e-06	35
SACI_RS04710	asRNA_444	0.16646584507589762	0.3391985403048487	35
SACI_RS04710	asRNA_445	0.1472108645890137	0.39872880126431964	35
SACI_RS04710	asRNA_446	0.4842800897796652	0.0031996039843774633	35
SACI_RS04725	asRNA_447	-0.5425632678104071	0.000759284945337087	35
SACI_RS04725	asRNA_448	-0.48952241007879727	0.0028397878539745654	35
SACI_RS04735	asRNA_449	0.056609389478522724	0.7466937730365816	35
SACI_RS04735	asRNA_450	-0.3014015894970612	0.07848689232173538	35
SACI_RS04745	asRNA_1015			0
SACI_RS04750	asRNA_451	-0.07262389013004557	0.67843967600808	35
SACI_RS04765	asRNA_452	-0.04574323044383318	0.7941473483877137	35
SACI_RS04785	asRNA_454	0.4971173463448946	0.0023810848171328027	35
SACI_RS04785	asRNA_455	-0.027598518750866493	0.8749492207850194	35
SACI_RS04805	asRNA_457	0.36424936066182884	0.03146177619058469	35
SACI_RS04810	asRNA_458	0.25411295867613515	0.3088966403979976	18
SACI_RS04870	asRNA_459	0.44577515010120744	0.007278514073474427	35
SACI_RS04910	asRNA_460	0.16114562434706708	0.3550746031489658	35
SACI_RS04945	asRNA_461	0.151301344690795	0.3856061618885166	35
SACI_RS04945	asRNA_462	0.1880064964262554	0.27945356113388026	35
SACI_RS04950	asRNA_462	0.13208410678728977	0.4494308945542873	35
SACI_RS04950	asRNA_463	0.14258477079808693	0.41387420059195357	35
SACI_RS04955	asRNA_464	0.1394809510046022	0.42421512894578556	35
SACI_RS04960	asRNA_464	0.3053616391812278	0.07445361616777335	35
SACI_RS04960	asRNA_465	0.46241685645549296	0.0051607517921315495	35
SACI_RS04960	asRNA_466	0.4939970122848986	0.0025610554364137767	35
SACI_RS04960	asRNA_467	0.21887437072223903	0.20650471864676515	35
SACI_RS04965	asRNA_468	-0.09633001986159467	0.5819888998852423	35
SACI_RS04965	asRNA_469	0.02863195903077792	0.870305468527276	35
SACI_RS04970	asRNA_469	-0.25235253810228575	0.14360200131293047	35
SACI_RS04975	asRNA_470	0.33921203966275665	0.04621007252877235	35
SACI_RS04975	asRNA_471	-0.014953096773268636	0.9320581994775021	35
SACI_RS04980	asRNA_471	0.04451784050064905	0.7995481266158075	35
SACI_RS04995	asRNA_472	-0.19312396495206086	0.26633285200406775	35
SACI_RS05010	asRNA_473	-0.11277423445067418	0.5189182218599779	35
SACI_RS05020	asRNA_474	0.03134738184865945	0.8581244418308505	35
SACI_RS05030	asRNA_1019			0
SACI_RS05055	asRNA_476	0.014942006538816895	0.9321084735370534	35
SACI_RS05060	asRNA_477	0.13146938397046026	0.45156229692467753	35
SACI_RS05065	asRNA_478	-0.11236722698600286	0.520437583349343	35
SACI_RS05070	asRNA_479	-0.12784428047934762	0.46424168951869316	35
SACI_RS05085	asRNA_480	-0.9026375635395445	1.2558399298039554e-13	35
SACI_RS05105	asRNA_481	-0.208677983681734	0.2289689734416576	35
SACI_RS05115	asRNA_482	-0.6036217205822487	0.0001236148430437338	35
SACI_RS05115	asRNA_483	0.041909503735271775	0.81107429743418	35
SACI_RS05125	asRNA_484	0.4767864537204241	0.0037824343417577643	35
SACI_RS05145	asRNA_485	0.3215803061229323	0.05959404544835248	35
SACI_RS05175	asRNA_486	-0.02048798545025921	0.9070037352648583	35
SACI_RS05265	asRNA_488	0.03644098770467226	0.8353639887384638	35
SACI_RS05280	asRNA_489	0.30145893737277457	0.07842729865193779	35
SACI_RS05290	asRNA_490	-0.23710171782473977	0.17024467506906565	35
SACI_RS05350	asRNA_491	0.14333136391868326	0.41140820102497627	35
SACI_RS05350	asRNA_492	0.3435718259630153	0.0433044503556854	35
SACI_RS05370	asRNA_493	0.07084338104230542	0.6859165827503912	35
SACI_RS05375	asRNA_494	0.25695366518205964	0.13619815756254006	35
SACI_RS05415	asRNA_495	0.05133648827032111	0.7696185200387083	35
SACI_RS05425	asRNA_496	0.5699430915673876	0.0003514948613525368	35
SACI_RS05430	asRNA_497	-0.5441861394629988	0.0007267237141536724	35
SACI_RS05430	asRNA_498	-0.4124623027928578	0.013806046289061335	35
SACI_RS05465	asRNA_501	0.20596559717048418	0.23521378973889065	35
SACI_RS05465	asRNA_502	-0.09904347338554031	0.5713503841291043	35
SACI_RS05465	asRNA_503	-0.04165417123681868	0.8122047485208249	35
SACI_RS05465	asRNA_504	0.17038797563966754	0.3277774185400694	35
SACI_RS05490	asRNA_505	0.3430212209527739	0.04366307227757574	35
SACI_RS05550	asRNA_506	0.06873793321952387	0.6947959492334779	35
SACI_RS05555	asRNA_507	0.2015695110494399	0.24557726294622026	35
SACI_RS05585	asRNA_508	0.1678230341605616	0.33521921744277966	35
SACI_RS05625	asRNA_509	-0.024211823267763864	0.8901953058911818	35
SACI_RS05635	asRNA_510	0.11940885905325448	0.4944631574733638	35
SACI_RS05635	asRNA_511	0.3249314744118708	0.0568386787998783	35
SACI_RS05635	asRNA_512	0.1827978211154845	0.29323118213176597	35
SACI_RS05650	asRNA_514	-0.32137846998595654	0.05976331143963485	35
SACI_RS05670	asRNA_515	0.01837284575715533	0.9165691119045795	35
SACI_RS05680	asRNA_517	0.4554844106441857	0.005967661764225484	35
SACI_RS05695	asRNA_519	-0.3225746327869982	0.058765700870887595	35
SACI_RS05705	asRNA_520	0.3296193405150987	0.05315491904097163	35
SACI_RS05710	asRNA_521	-0.036112676203723666	0.8368272734412807	35
SACI_RS05720	asRNA_522	0.17427961326544789	0.3166833793041532	35
SACI_RS05720	asRNA_523	0.03165854966274348	0.8567305853105603	35
SACI_RS05725	asRNA_523	0.02195790946363481	0.900363729717436	35
SACI_RS05725	asRNA_524	-0.12829511191470955	0.46265461990923434	35
SACI_RS05725	asRNA_525	-0.0193598147235963	0.912104189332523	35
SACI_RS05730	asRNA_526	0.0211357597645295	0.9040767899120129	35
SACI_RS05735	asRNA_527	0.014280130350748281	0.9351093402577683	35
SACI_RS05765	asRNA_528	-0.32763600774118573	0.054689513181684475	35
SACI_RS05770	asRNA_529	0.0787479271702066	0.6529563601010612	35
SACI_RS05775	asRNA_530	0.40927553845996	0.014631360270242411	35
SACI_RS05790	asRNA_532	-0.25762472370212386	0.1351422656809384	35
SACI_RS05790	asRNA_533	0.25180282123457115	0.14450587358291866	35
SACI_RS05820	asRNA_534	0.05539454907067277	0.7519573509170124	35
SACI_RS05820	asRNA_535	0.3313719493866035	0.051827574211614914	35
SACI_RS05835	asRNA_536	0.4677111203035297	0.004609551886032969	35
SACI_RS05850	asRNA_537	0.33266576543574744	0.0508647685938443	35
SACI_RS05850	asRNA_538	0.13755903614220857	0.4306898573002689	35
SACI_RS05855	asRNA_539	0.04185483186800666	0.8113163184151858	35
SACI_RS05895	asRNA_541	0.579996177057018	0.00026038566606273564	35
SACI_RS05900	asRNA_542	0.1891947054632169	0.27637040829115445	35
SACI_RS05950	asRNA_544	0.23827519016271523	0.1680774183341696	35
SACI_RS05965	asRNA_545	-0.1799804422761008	0.30086154184844954	35
SACI_RS05965	asRNA_546	0.059003702124469544	0.7363529875250008	35
SACI_RS05970	asRNA_547	-0.033489549045959306	0.8485375023269918	35
SACI_RS05980	asRNA_548	0.4491950907750458	0.006791178968133901	35
SACI_RS05990	asRNA_549	0.42806105195444244	0.010309271707396324	35
SACI_RS05990	asRNA_550	0.0031450832116585586	0.9856940280147263	35
SACI_RS05995	asRNA_551	0.2938974664343124	0.08659268386570416	35
SACI_RS06030	asRNA_554	-0.28793602944904084	0.09347959807555162	35
SACI_RS06035	asRNA_554	-0.2799569978532881	0.10334352129675826	35
SACI_RS06050	asRNA_555	0.6073168219008795	0.00010943052333526259	35
SACI_RS06060	asRNA_556	-0.04464014429239799	0.7990086700534417	35
SACI_RS06065	asRNA_557	-0.10410416314799731	0.5517486233063239	35
SACI_RS06070	asRNA_558	0.9127261466116627	2.23078992393695e-14	35
SACI_RS06075	asRNA_559	0.9140551595783136	1.7493817444043966e-14	35
SACI_RS06085	asRNA_560	-0.45381911847878004	0.006176890558056686	35
SACI_RS06085	asRNA_561	-0.2574331117202371	0.13544314458310203	35
SACI_RS06085	asRNA_562	-0.5928032833538505	0.00017512581821257556	35
SACI_RS06085	asRNA_563	-0.6141009162756386	8.714169792455171e-05	35
SACI_RS06090	asRNA_564	-0.05956306403627616	0.7339436354269467	35
SACI_RS06125	asRNA_565	0.14005440209167636	0.4222938024292212	35
SACI_RS06125	asRNA_566	0.07119311079771337	0.6844456162467472	35
SACI_RS06130	asRNA_567	-0.04675583890273561	0.7896914624428231	35
SACI_RS06155	asRNA_568	0.07034109005529611	0.688031209231796	35
SACI_RS06160	asRNA_568	0.405453947758619	0.015675377823520457	35
SACI_RS06165	asRNA_569	-0.42434496571949165	0.011065423009673628	35
SACI_RS06185	asRNA_575	0.4554124739051516	0.005976572499998845	35
SACI_RS06195	asRNA_576	-0.4998134912669289	0.0022345687748233055	35
SACI_RS06200	asRNA_1023			0
SACI_RS06200	asRNA_577	-0.7436120423354945	3.0849095430762717e-07	35
SACI_RS06250	asRNA_580	-0.06260759377683797	0.7208741726508511	35
SACI_RS06255	asRNA_1024			0
SACI_RS06255	asRNA_581	-0.07957721694427367	0.6495342348446508	35
SACI_RS06260	asRNA_582	-0.4444779841392769	0.0074710258865793395	35
SACI_RS06275	asRNA_583	0.3970487391401071	0.01819282695908708	35
SACI_RS06275	asRNA_584	0.47192889300082647	0.004207539839069	35
SACI_RS06280	asRNA_584	0.4566062689376309	0.005830167642207313	35
SACI_RS06280	asRNA_585	0.021549395865640968	0.9022084374797297	35
SACI_RS06280	asRNA_586	0.39915648691376066	0.01753184042882664	35
SACI_RS06300	asRNA_587	-0.5016464431322964	0.0021395148131396614	35
SACI_RS06300	asRNA_588	-0.4378689930512782	0.008520860708131517	35
SACI_RS06305	asRNA_588	-0.25344495481405327	0.14181807965052098	35
SACI_RS06330	asRNA_592	0.04914872510746393	0.779188061596636	35
SACI_RS06335	asRNA_593	-0.010182059956122452	0.9537075157869056	35
SACI_RS06345	asRNA_594	-0.18023701360806518	0.30016149197775366	35
SACI_RS06395	asRNA_595	-0.7665195458243552	7.945556548195352e-08	35
SACI_RS06395	asRNA_596	-0.6133117681406518	8.95053171663348e-05	35
SACI_RS06395	asRNA_597	-0.21388918838633345	0.2172891778299814	35
SACI_RS06405	asRNA_598	0.5407803351116336	0.0007965397333024064	35
SACI_RS06410	asRNA_599	0.6030443504837606	0.00012597443980809519	35
SACI_RS06410	asRNA_600	0.2674422433234695	0.1203768201538569	35
SACI_RS06415	asRNA_600	0.10595382928370847	0.5446637781765239	35
SACI_RS06435	asRNA_601	-0.046936027203386604	0.7888992437848733	35
SACI_RS06435	asRNA_602	0.11716277778945441	0.5026757670080607	35
SACI_RS06440	asRNA_602	0.12676205794066658	0.4680632225278538	35
SACI_RS06440	asRNA_603	-0.2045368032374339	0.23854915098652874	35
SACI_RS06460	asRNA_606	0.08885563018004775	0.6117396590711525	35
SACI_RS06480	asRNA_607	0.11618370918496482	0.5062770430171145	35
SACI_RS06485	asRNA_608	-0.6324470164032905	4.581047457828511e-05	35
SACI_RS06490	asRNA_608	-0.6553898441195672	1.9295014285411142e-05	35
SACI_RS06495	asRNA_609	-0.4665139963044935	0.004729525880531595	35
SACI_RS06495	asRNA_610	-0.1370854225559252	0.43229376588846247	35
SACI_RS06525	asRNA_614	0.36100352649481054	0.03312214690176699	35
SACI_RS06550	asRNA_615	0.2195552508058922	0.2050610716048673	35
SACI_RS06560	asRNA_616	0.08209436574765788	0.6391903858584878	35
SACI_RS06560	asRNA_617	0.18312434830479035	0.2923549253717385	35
SACI_RS06560	asRNA_618	-0.6101553848814087	9.95468719413216e-05	35
SACI_RS06565	asRNA_619	0.15598794008546754	0.37088488320944085	35
SACI_RS06565	asRNA_620	0.35074061674592866	0.03884816618537491	35
SACI_RS06580	asRNA_623	-0.6181797229321006	7.579703396913975e-05	35
SACI_RS06590	asRNA_626	-0.24735155364856526	0.1519785023018736	35
SACI_RS06600	asRNA_627	-0.2290177377176658	0.1857191579362404	35
SACI_RS06625	asRNA_629	0.08807028415420182	0.6149025326243507	35
SACI_RS06630	asRNA_630	-0.21522980418513912	0.21435180189676015	35
SACI_RS06650	asRNA_632	0.1749309794574546	0.3148497399505473	35
SACI_RS06695	asRNA_633	-0.3104909165432272	0.06947167015351113	35
SACI_RS06700	asRNA_634	-0.20691125041840397	0.23302366288310894	35
SACI_RS06710	asRNA_635	-0.10046013997671555	0.5658314287699839	35
SACI_RS06720	asRNA_1028			0
SACI_RS06740	asRNA_636	-0.2934340315723718	0.08711363587806381	35
SACI_RS06745	asRNA_636	-0.0019427864984549181	0.9911626097756333	35
SACI_RS06745	asRNA_637	0.20981992522048887	0.2263738278653472	35
SACI_RS06745	asRNA_638	0.29465670687850093	0.08574440170558535	35
SACI_RS06770	asRNA_640	0.3469614949101814	0.04114861762514864	35
SACI_RS06790	asRNA_643	0.14320561427095785	0.41182296907959126	35
SACI_RS06800	asRNA_644	0.32675151780894873	0.05538514401023693	35
SACI_RS06825	asRNA_646	0.1344263727485394	0.4413597331720734	35
SACI_RS06835	asRNA_648	-0.2293810405470032	0.185003139451703	35
SACI_RS06865	asRNA_649	-0.06171430805468848	0.7247009780672443	35
SACI_RS06870	asRNA_650	-0.36731141262205247	0.02995842833934363	35
SACI_RS06900	asRNA_1030			0
SACI_RS06920	asRNA_651	-0.031021029141287657	0.8595867713946115	35
SACI_RS06940	asRNA_652	0.19313389558810978	0.2663077907350623	35
SACI_RS06955	asRNA_655	0.1848749767116067	0.2876856322537627	35
SACI_RS06965	asRNA_656	0.5452350111509396	0.0007063426326486255	35
SACI_RS06970	asRNA_657	0.02400563005273589	0.8911248458035275	35
SACI_RS06970	asRNA_658	0.05495971050290144	0.7538440809813305	35
SACI_RS06990	asRNA_659	-0.025315386380684084	0.8852228078114025	35
SACI_RS06995	asRNA_659	-0.37887599435851677	0.024801960822376724	35
SACI_RS07005	asRNA_660	-0.11230270878088491	0.5206786308224363	35
SACI_RS07010	asRNA_660	-0.0782993858727585	0.6548102105033686	35
SACI_RS07015	asRNA_661	0.4651500899499664	0.004869488812505611	35
SACI_RS07020	asRNA_662	0.002371642826339407	0.9892119217492601	35
SACI_RS07045	asRNA_663	-0.31361728576238446	0.06656561353701809	35
SACI_RS07050	asRNA_664	0.15726897442748933	0.3669196695608111	35
SACI_RS07070	asRNA_665	0.10547861480404917	0.5464798876817167	35
SACI_RS07080	asRNA_667	0.561113395919964	0.00045389797356544493	35
SACI_RS07090	asRNA_668	0.004561904197203294	0.9792505356320481	35
SACI_RS07115	asRNA_669	0.44348125100158187	0.007621892480079681	35
SACI_RS07120	asRNA_670	0.14595158183909843	0.4028197039370658	35
SACI_RS07125	asRNA_671	0.16468591092918372	0.3444609632250064	35
SACI_RS07125	asRNA_672	0.1586642548091902	0.3857534579185202	32
SACI_RS07135	asRNA_673	-0.2124316741430219	0.22051387806137884	35
SACI_RS07135	asRNA_674	-0.29496567230308585	0.08540104053313302	35
SACI_RS07145	asRNA_675	-0.1282349408700195	0.46286627402467373	35
SACI_RS07150	asRNA_676	0.47463005198672065	0.003966321753660253	35
SACI_RS07150	asRNA_677	0.25918334132473364	0.13271311630971785	35
SACI_RS07155	asRNA_677	0.08769602623863573	0.6164122152219107	35
SACI_RS07155	asRNA_678	-0.31917718618614715	0.0616341674107274	35
SACI_RS07160	asRNA_679	0.007308770665722955	0.966762227699915	35
SACI_RS07165	asRNA_680	0.5208197414964456	0.0013380229905542015	35
SACI_RS07170	asRNA_681	-0.26884111064081967	0.11837509384586534	35
SACI_RS07195	asRNA_682	-0.4418605715842004	0.007872757404395221	35
SACI_RS07195	asRNA_683	0.41048886553126257	0.014312372507311431	35
SACI_RS07200	asRNA_1032			0
SACI_RS07210	asRNA_685	-0.5084861900125288	0.0018152849302199535	35
SACI_RS07215	asRNA_685	0.26781899724609826	0.11983523062982793	35
SACI_RS07225	asRNA_686	0.4583182065830917	0.005625602265172157	35
SACI_RS07230	asRNA_687	-0.2598624151099401	0.13166490431099	35
SACI_RS07240	asRNA_688	0.6723913675364755	9.688055205553693e-06	35
SACI_RS07250	asRNA_689	-0.053877380412241535	0.7585462937027787	35
SACI_RS07260	asRNA_690	-0.24927729021140235	0.14871195087328495	35
SACI_RS07315	asRNA_691	0.5726125589554855	0.00032488406508034503	35
SACI_RS07320	asRNA_691	0.5699471643247589	0.00035145282497162946	35
SACI_RS07335	asRNA_692	0.09603914447293305	0.5831345384064373	35
SACI_RS07360	asRNA_693	-0.19707269898252935	0.25648963868973185	35
SACI_RS07370	asRNA_694	0.4991142624887494	0.002271789693777903	35
SACI_RS07375	asRNA_695	0.28559286349705576	0.0962983860142163	35
SACI_RS07380	asRNA_695	0.19291578485705216	0.26685857824112924	35
SACI_RS07380	asRNA_696	-0.4679059618330715	0.004590275861645175	35
SACI_RS07385	asRNA_696	-0.05298115942761788	0.7624464151347995	35
SACI_RS07385	asRNA_697	-0.14407554484541513	0.4089584665058531	35
SACI_RS07385	asRNA_698	-0.10114384076056612	0.5631766781315708	35
SACI_RS07390	asRNA_699	-0.21233763532161015	0.2207230536025671	35
SACI_RS07395	asRNA_699	0.625604435997607	5.850511844525878e-05	35
SACI_RS07395	asRNA_700	0.42143827819390217	0.011689142151295424	35
SACI_RS07405	asRNA_703	0.38159725411531115	0.023701744884701843	35
SACI_RS07420	asRNA_705	0.634062048021178	4.320358784014816e-05	35
SACI_RS07460	asRNA_706	-0.43974297874221585	0.008211136785754646	35
SACI_RS07550	asRNA_708	-0.16780339956883678	0.3352765814394343	35
SACI_RS07560	asRNA_710	0.2889876151785802	0.09223527108128031	35
SACI_RS07575	asRNA_711	0.2207548366358452	0.20253468327039478	35
SACI_RS07605	asRNA_712	0.030837491782339334	0.8604093724432067	35
SACI_RS07630	asRNA_714	0.14391082098037208	0.4094999985620325	35
SACI_RS07655	asRNA_715	0.04681242832693927	0.7894426381355157	35
SACI_RS07670	asRNA_717	-0.038334845055050505	0.8269338171788225	35
SACI_RS07670	asRNA_718	0.4239832639517077	0.011141467785573445	35
SACI_RS07755	asRNA_722	0.13918701260821117	0.42520184496778035	35
SACI_RS07755	asRNA_723	0.2584829599438948	0.1338006601571355	35
SACI_RS07770	asRNA_1033			0
SACI_RS07770	asRNA_724	-0.11563940966267909	0.5082847038601278	35
SACI_RS07805	asRNA_726	0.2690602754823602	0.11806374639770238	35
SACI_RS07810	asRNA_727	0.056329459928053986	0.7479056436333161	35
SACI_RS07835	asRNA_728	-0.16768592128091264	0.33561992940379504	35
SACI_RS07840	asRNA_729	-0.048295987709628445	0.7829267865041047	35
SACI_RS07845	asRNA_730	0.005623513782758884	0.974423316276882	35
SACI_RS07850	asRNA_731	0.263690393295764	0.12587025838631724	35
SACI_RS07855	asRNA_732	0.0906969603228758	0.6043510472894493	35
SACI_RS07890	asRNA_734	0.02563290203508075	0.8837929173616824	35
SACI_RS07900	asRNA_735	0.3799513876180539	0.024362240164306163	35
SACI_RS07905	asRNA_736	0.2434908359427654	0.15868361931093092	35
SACI_RS07930	asRNA_737	-0.21940558564857707	0.20537779997616926	35
SACI_RS07930	asRNA_738	-0.2150794936070569	0.21467977591440804	35
SACI_RS07930	asRNA_739	0.33163135310941333	0.051633380355331146	35
SACI_RS07955	asRNA_740	-0.09840071913209313	0.5738624107894228	35
SACI_RS07965	asRNA_741	0.16372346223816958	0.34732704558131294	35
SACI_RS07995	asRNA_742	-0.5915507357804687	0.00018218734896336523	35
SACI_RS08000	asRNA_743	0.05252881735531071	0.764417083940821	35
SACI_RS08000	asRNA_744	0.4592601852230441	0.005515697338559724	35
SACI_RS08015	asRNA_745	0.1552852384560884	0.37307070117274177	35
SACI_RS08020	asRNA_746	-0.2859900124016521	0.09581611355332295	35
SACI_RS08030	asRNA_748	0.3169971816653652	0.06353219657692905	35
SACI_RS08030	asRNA_749	0.02123922728034274	0.9036093897091299	35
SACI_RS08035	asRNA_750	-0.5110641476788992	0.0017047506451286964	35
SACI_RS08050	asRNA_751	0.04466739800530555	0.7988884720549789	35
SACI_RS08050	asRNA_752	0.04495461890610579	0.7976220085727712	35
SACI_RS08090	asRNA_753	0.24930511952646747	0.1486651229030642	35
SACI_RS08125	asRNA_754	-0.01929045626561851	0.912417873360222	35
SACI_RS08155	asRNA_755	-0.0040488686537774625	0.981583617355984	35
SACI_RS08155	asRNA_756	-0.05160193102609001	0.7684596835693982	35
SACI_RS08185	asRNA_757	0.1224637647427472	0.48340400035150094	35
SACI_RS08220	asRNA_759	0.46551887475088644	0.004831296603646086	35
SACI_RS08245	asRNA_760	0.40335705779317327	0.01627429452252782	35
SACI_RS08300	asRNA_761	0.1197170445075714	0.49334166759543757	35
SACI_RS08305	asRNA_762	0.42877623549908594	0.010168894328561773	35
SACI_RS08320	asRNA_1036			0
SACI_RS08320	asRNA_763	0.0026644525181902037	0.9878800876130013	35
SACI_RS08330	asRNA_764	0.1976564150213844	0.2550552976234459	35
SACI_RS08350	asRNA_765	-0.2947077129979509	0.08568764410877298	35
SACI_RS08360	asRNA_766	0.2524564398260943	0.14343162651940963	35
SACI_RS08390	asRNA_767	-0.18966694677473422	0.2751512077524977	35
SACI_RS08400	asRNA_768	-0.6497184951121292	2.4052762380078856e-05	35
SACI_RS08410	asRNA_769	0.1777311091863216	0.3070431704108783	35
SACI_RS08415	asRNA_770	0.37483909210820376	0.02651150205797806	35
SACI_RS08420	asRNA_771	0.012613332234749058	0.942670207280365	35
SACI_RS08425	asRNA_773	0.35152700151301997	0.03838282327978435	35
SACI_RS08425	asRNA_774	0.13844484562136847	0.4276988907354014	35
SACI_RS08425	asRNA_775	-0.4796339317119416	0.003550958723134045	35
SACI_RS08430	asRNA_775	-0.5378257792917915	0.0008618432408239261	35
SACI_RS08430	asRNA_776	-0.06908121382423127	0.6933454567981467	35
SACI_RS08430	asRNA_777			0
SACI_RS08430	asRNA_778	-0.1326102457315624	0.44761096583063825	35
SACI_RS08430	asRNA_779	-0.13944737980119654	0.4243277588270646	35
SACI_RS08460	asRNA_780	0.1766381410755083	0.3100756162688571	35
SACI_RS08485	asRNA_1037			0
SACI_RS08540	asRNA_781	-0.4167639617754219	0.012754431779533646	35
SACI_RS08550	asRNA_782	0.3904082651000216	0.020412738296595297	35
SACI_RS08565	asRNA_783	0.5804445974167725	0.0002568656096079294	35
SACI_RS08580	asRNA_784	0.4786494688999368	0.0036295577855025084	35
SACI_RS08595	asRNA_785	-0.057028486376589686	0.7448805363430946	35
SACI_RS08625	asRNA_786	-0.07663975489531351	0.6616871664489076	35
SACI_RS08630	asRNA_787	-0.1697006261674877	0.32976155645019983	35
SACI_RS08630	asRNA_788	-0.14275433176126376	0.41331340925993004	35
SACI_RS08655	asRNA_789	0.23401111862431395	0.17604802034484215	35
SACI_RS08660	asRNA_790	0.23743398670514398	0.16962899976150622	35
SACI_RS08660	asRNA_791	-0.29396495814897594	0.08651701625289134	35
SACI_RS08665	asRNA_792	0.35478079745948915	0.036505169845167204	35
SACI_RS08665	asRNA_793	-0.4104977037979689	0.01431007052962027	35
SACI_RS08670	asRNA_794	0.3624428235182624	0.03237727794329357	35
SACI_RS08710	asRNA_795	0.6331227605832729	4.4702920091185025e-05	35
SACI_RS08725	asRNA_796	0.5868782954721822	0.00021083471315284347	35
SACI_RS08730	asRNA_797	0.19512612636882576	0.26131142039387584	35
SACI_RS08750	asRNA_798	0.3611476099353476	0.03304695632562712	35
SACI_RS08785	asRNA_799	-0.32418603072562335	0.0574426755277535	35
SACI_RS08820	asRNA_800	0.026423477566604996	0.8802342410007223	35
SACI_RS08825	asRNA_801	-0.0959772754616595	0.5833783442722116	35
SACI_RS08830	asRNA_802	0.08100926194138719	0.6436414006050915	35
SACI_RS08855	asRNA_803	0.005458644594938413	0.9751729346487434	35
SACI_RS08875	asRNA_804	-0.05425032109915051	0.7569250712163296	35
SACI_RS08900	asRNA_805	0.1615827950526361	0.3537534388480222	35
SACI_RS08900	asRNA_806	0.2140845204123249	0.21685948343721656	35
SACI_RS08970	asRNA_810	0.21360678920652065	0.21791143571704397	35
SACI_RS08975	asRNA_811	-0.11682870405956769	0.5039031259846491	35
SACI_RS09025	asRNA_813	0.41361693404546346	0.013516856017300807	35
SACI_RS09085	asRNA_815	-0.08929992177900986	0.6099533835729222	35
SACI_RS09125	asRNA_816	0.005044075451240637	0.9770579663809406	35
SACI_RS09125	asRNA_817	0.3809503784836398	0.023959550605971953	35
SACI_RS09155	asRNA_818	0.21400141730223027	0.21704222362123082	35
SACI_RS09180	asRNA_1038			0
SACI_RS09180	asRNA_821	-0.011001701126450294	0.9499855226232867	35
SACI_RS09180	asRNA_822	0.18519538687943768	0.2868362555591308	35
SACI_RS09180	asRNA_823	-0.08598049306635394	0.6233520789544443	35
SACI_RS09190	asRNA_824	-0.4569750610644278	0.0057855673697882175	35
SACI_RS09190	asRNA_825	-0.02487469463898845	0.8872079957013487	35
SACI_RS09200	asRNA_826	-0.14913958635637387	0.3925096365127942	35
SACI_RS09210	asRNA_827	-0.02990535180578413	0.86458936844678	35
SACI_RS09210	asRNA_828	-0.38082611337011374	0.024009339698469818	35
SACI_RS09210	asRNA_829	-0.5417213218531188	0.0007766809692689967	35
SACI_RS09215	asRNA_830	-0.29807250661520845	0.08200697454282724	35
SACI_RS09220	asRNA_831	-0.051411526246697675	0.7692908788394597	35
SACI_RS09220	asRNA_832	0.42136363290750434	0.011705543203769382	35
SACI_RS09235	asRNA_833	-0.41531222866354595	0.013101506504591678	35
